"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-LaptopNameComparatorJaccard-record1Value","0-LaptopNameComparatorJaccard-record2Value","0-LaptopNameComparatorJaccard-record1PreprocessedValue","0-LaptopNameComparatorJaccard-record2PreprocessedValue","0-LaptopNameComparatorJaccard-similarity","0-LaptopNameComparatorJaccard-postproccesedSimilarity","1-LaptopComparatorMongeElkan-record1Value","1-LaptopComparatorMongeElkan-record2Value","1-LaptopComparatorMongeElkan-record1PreprocessedValue","1-LaptopComparatorMongeElkan-record2PreprocessedValue","1-LaptopComparatorMongeElkan-similarity","1-LaptopComparatorMongeElkan-postproccesedSimilarity","2-LaptopComparatorMongeElkanTfIdf-record1Value","2-LaptopComparatorMongeElkanTfIdf-record2Value","2-LaptopComparatorMongeElkanTfIdf-record1PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-record2PreprocessedValue","2-LaptopComparatorMongeElkanTfIdf-similarity","2-LaptopComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","electronicsface-4.html","howardcomputer_1499","0.16666666666666666",,"Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","0.021739130434782608","0.021739130434782608","Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","0.11538461538461539","0.11538461538461539","Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","Acer Aspire E 15 E5-575-33BM 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation ; 4GB DDR4; 1TB 5400RPM Hard Drive; Intel HD Graphics 620; Windows 10 Home); Obsidian Black","Lenovo ThinkPad T480s 20L7","0.4529108136578382","0.4529108136578382"
"WekaMatchingRule","sdicraft_117","bhphotovideo_25","0.9344262295081968",,"HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","0.25","0.25","HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","0.3103448275862069","0.3103448275862069","HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","HP 14in EliteBook 1040 G3 Notebook","15.6in 255 G6 Series Notebook","0.5256137757611012","0.5256137757611012"
"WekaMatchingRule","bestbuy_733","truecurate_426","0.16666666666666666",,"Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","0.11627906976744186","0.11627906976744186","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","0.1425925925925926","0.1425925925925926","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 81EU0008US 530S-14IKB 14&amp;quot; Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black","0.5999654740468899","0.5999654740468899"
"WekaMatchingRule","bestbuy_733","truecurate_425","0.9344262295081968",,"Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","0.17391304347826086","0.17391304347826086","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","0.15384615384615385","0.15384615384615385","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","Lenovo - 330-15ARR 15.6in Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 2TB Hard Drive - Platinum Gray","Lenovo 20LH000VUS ThinkPad X380 Yoga 2-in-1 13.3&amp;quot; Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black","0.6804718476791466","0.6804718476791466"
"WekaMatchingRule","savingslots_351","savingslots_146","0.16666666666666666",,"Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","0.11538461538461539","0.11538461538461539","Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","0.15","0.15","Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","Dell I75775265BLK 15.6 i5  7300hq 8gb 256 gb","HP V1Q03UT Zbk3 17 i7 6700 256g 8g w7 10","0.6581316394931646","0.6581316394931646"
"WekaMatchingRule","truecurate_329","bestbuy_18","0.9344262295081968",,"Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","0.2","0.2","Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","0.16511627906976745","0.16511627906976745","Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","Asus C302CA-DHM4 Flip 12.5&amp;quot; Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray","Acer - 15.6in Chromebook - Intel Core i3 - 4GB Memory - 32GB Solid State Drive - Black","0.6776445363515146","0.6776445363515146"
"WekaMatchingRule","sdicraft_472","massgenie_196","0.9344262295081968",,"HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","0.15384615384615385","0.15384615384615385","HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","0.25957446808510637","0.25957446808510637","HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","HP 15.6in ZBook 15 G4 Custom Mobile Workstation","HP Commercial Specialty V2W10UT-ABA ZBk3 15 i7 6700 512G 16G W7 10 Laptop Workstation","0.5586143571373725","0.5586143571373725"
"WekaMatchingRule","pcmg_458","howardcomputer_137","0.9344262295081968",,"HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","0.14893617021276595","0.14893617021276595","HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","0.92","0.92","HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","HP Inc. Smart Buy EliteBook x360 1030 G2 Intel Core i5-7200U Dual-Core 2.50GHz Convertible Laptop - 8GB RAM; 128GB SSD; 13.3in FHD UWVA Touchsceen; 802.11ac; Bluetooth; Miracast; Webcam; 3-cell 57WH Li-Polymer (1BS95UTABA)","HP EliteBook x360 1030 G2","0.3859224924939799","0.3859224924939799"
"WekaMatchingRule","howardcomputer_89","bestbuy_691","0.16666666666666666",,"Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","0.0","0.0","Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","0.16666666666666666","0.16666666666666666","Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","Dell Latitude 5590","HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black","0.37107422226742265","0.37107422226742265"
"WekaMatchingRule","antonline_703","antonline_413","0.16666666666666666",,"Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","0.0","0.0","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","0.3473684210526316","0.3473684210526316","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP EliteBook 850 G4","0.22636339062530542","0.22636339062530542"
"WekaMatchingRule","antonline_703","antonline_412","0.16666666666666666",,"Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","0.0","0.0","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","0.27058823529411763","0.27058823529411763","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","Lenovo IdeaPad 330-15ICH 81FK009UUS 15.6in LCD Notebook","HP ProBook 645 G3","0.39159537634592956","0.39159537634592956"
"WekaMatchingRule","techcrave_135","sdicraft_217","0.16666666666666666",,"HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","0.043478260869565216","0.043478260869565216","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","0.12941176470588237","0.12941176470588237","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","HP V1H59UTABA SBUY 15U I5-6200U 15.6 4GB/500","HP 14in EliteBook 1040 G3 Notebook","0.5621498910433053","0.5621498910433053"
"WekaMatchingRule","antonline_581","techcrave_95","0.16666666666666666",,"Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","0.03571428571428571","0.03571428571428571","Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","0.09268292682926829","0.09268292682926829","Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","Lenovo IdeaPad 530S-14IKB 81EU00G7US 14in LCD Notebook","HP 3YE10UTABA SBUY ZBUG5/I5-8250U/8G/256G","0.63900070795102","0.63900070795102"
"WekaMatchingRule","savingslots_185","pcmg_602","0.16666666666666666",,"Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","0.13432835820895522","0.13432835820895522","Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","0.14583333333333334","0.14583333333333334","Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","Dell LATI7490XF9PJ 14.1fhd i5 8350u 8gb 256gb m2","HP Inc. Promo HP EliteBook 830 G5 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM; 256GB SSD; 13.3in FHD (1920x1080) Sure View UMA: UHD 620; No Optical; 802.11 ac 2x2; Bluetooth 4.2; 720p HD IR Webcam; 3-Cell; 50WHtr; Windows 10 Pro 64-bit (3RB98UTABA)","0.5276842526531225","0.5276842526531225"
"WekaMatchingRule","antonline_652","pcmg_12","0.9344262295081968",,"Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","0.16666666666666666","0.16666666666666666","Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","0.3935483870967742","0.3935483870967742","Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","Lenovo ThinkPad T480s 20L70023US 14in Touchscreen LCD Notebook","Lenovo ThinkPad T480s 20L7 8th Gen Intel Core i5-8350U Quad-Core 1.70GHz Notebook PC - 8GB RAM; 256GB SSD M.2 PCIe NVMe Opal2; 14in FHD (1920x1080) IPS Display; Intel UHD Graphics 620; Intel 8265ac; 2x2 + BT4.1; WWAN Upgradable; Windows 10 Pro 64 - TopSeller (20L7002CUS)","0.49999999999999994","0.49999999999999994"
"WekaMatchingRule","antonline_1113","buydig_394","0.16666666666666666",,"Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","0.0","0.0","Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","0.05652173913043478","0.05652173913043478","Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","Asus ZenBook Pro UX550VE-DB71T 15.6in Touchscreen LCD Notebook","Hewlett Packard 1020EBG2 i77600U 16G 512G 12.5","0.5084415605679973","0.5084415605679973"
"WekaMatchingRule","techcrave_146","sdicraft_206","0.16666666666666666",,"HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","0.07142857142857142","0.07142857142857142","HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","0.09302325581395349","0.09302325581395349","HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","HP Z2A00UTABA SBUY ELITE 1040 G3/I5-6200U/14.0/8GB/256","ASUS 14in Zenbook 3 Deluxe UX490UA Notebook","0.626496608131281","0.626496608131281"
"WekaMatchingRule","truecurate_55","antonline_815","0.16666666666666666",,"Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","0.07317073170731707","0.07317073170731707","Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","0.09285714285714286","0.09285714285714286","Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","Acer R5571TG57YD Aspire 15 2-in-1 15.6&amp;quot; Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Steel Gray","Lenovo IdeaPad 330S-15IKB 81F5001RUS 15.6in LCD Notebook","0.4762392355988842","0.4762392355988842"
